,link,genre,company,country,language,keywords
489,Sweetest-Thing-The#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Columbia Pictures', 'Columbia Pictures']",United States,"['English', 'English']","['Road Trip', 'Romance', 'Road Trip', 'Romance']"
490,Girl-in-the-Spiders-Web-The#tab=summary,['Thriller/Suspense'],"['Cantillon Company', 'Yellow Bird', 'Scott Rudin Productions', 'Pascal Pictures', 'Columbia Pictures', 'Metro-Goldwyn-Mayer Pictures', 'Regency Enterprises', 'Rose Line Productions Limited', 'Studio Babelsberg']",Sweden,['English'],"['Delayed Sequel', 'Sequel With Lead Character Recast', 'Hackers', 'Revenge', 'Weapons of Mass Destruction', 'Internet', 'Cyber Warfare', 'Government Corruption', 'Action Thriller']"
491,Last-Night-in-Soho-(2021-United-Kingdom)#tab=summary,['Thriller/Suspense'],"['Focus Features', 'Film4', 'Working Title Films']",United Kingdom,['English'],"['Psychological Thriller', 'Set in London', '1960s', 'Time Travel', 'Body Swap', 'Posthumous Release']"
492,Monster-Calls-A#tab=summary,"['Drama', 'Drama']","['Focus Features', 'Participant Media', 'River Road Entertainment', 'Apaches Entertainment', 'Telecinco Cinema', 'A Monster Calls AIE', 'La Trini', 'Focus Features', 'Participant Media', 'River Road Entertainment', 'Apaches Entertainment', 'Telecinco Cinema', 'A Monster Calls AIE', 'La Trini']",Spain,"['English', 'English']","['Cancer', 'Terminal Illness', 'Bullies', 'Dysfunctional Family', 'Novel or Other Work Adapted by Author', 'Motion Capture Performance', 'Cancer', 'Terminal Illness', 'Bullies', 'Dysfunctional Family', 'Novel or Other Work Adapted by Author', 'Motion Capture Performance']"
493,Mechanic-The-(2010)#tab=summary,['Action'],"['Millennium Films', 'Chartoff Winkler Productions', 'Nu Image']",United States,['English'],"['Revenge', 'Hitmen', 'Organized Crime', 'Voiceover/Narration', 'Surprise Twist', 'Action Thriller', 'No Honor Among Thieves', 'Death of a Mentor', 'Betrayal']"
494,Firm-The#tab=summary,['Thriller/Suspense'],"['John Davis', 'Scott Rudin Productions', 'Mirage']",United States,['English'],"['Lawyers', 'Mafia']"
495,21-Jump-Street#tab=summary,['Comedy'],"['Columbia Pictures', 'Metro-Goldwyn-Mayer Pictures', 'Relativity Media', 'Original Film', 'Cannell Studios']",United States,['English'],"['Undercover', 'Gratuitous Cameos', 'Narcotics', 'Buddy Cop', 'High School Hell', 'Prom', 'Slobs vs. Snobs']"
496,Notting-Hill-(1999)#tab=summary,['Romantic Comedy'],"['PolyGram Filmed Entertainment', 'Working Title Films', 'Notting Hill Pictures']",United Kingdom,['English'],"['Romance', 'Romantic Comedy']"
497,Little-Women-(2019)#tab=summary,['Drama'],"['Columbia Pictures', 'Regency Enterprises', 'Pascal Pictures']",United States,['English'],"['F-Rated', 'F-Rated, Triple', 'Set in New York City', 'Set in New York', 'Massachusetts', 'Writing and Writers', 'Romance', 'Relationships Gone Wrong', 'Death of a Sibling', 'Christmas', '1860s', 'Non-Chronological', 'Coming of Age', '2020 Oscars Best Picture Nominee', 'Historical Drama']"
498,Chicken-Run#tab=summary,['Adventure'],"['Aardman Animations', 'DreamWorks Animation']",United States,['English'],"['Family Movie', 'Animal Lead', 'Talking Animals', 'Escape', 'Life on a Farm', 'Romance']"
499,Along-Came-Polly-(2004)#tab=summary,['Romantic Comedy'],['Jersey Films'],United States,['English'],['Romance']
500,Boomerang-(1992)#tab=summary,['Romantic Comedy'],[],United States,['English'],"['African Americans', 'Advertising and Marketing', 'Romantic Comedy', 'Love Triangle', 'Relationships Gone Wrong']"
501,Bruno#tab=summary,['Comedy'],"['Universal Pictures', 'Media Rights Capital', 'Four by Two Films']",United States,['English'],"['Mockumentary', 'Satire', 'Farcical / Slapstick Comedy', 'Models', 'LBGTQ']"
502,Cleopatra-(1963)#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Historical Drama', 'Ancient Egypt', 'Set in Egypt', 'Set in Cairo, Egypt', 'Historical Drama', 'Ancient Egypt', 'Set in Egypt', 'Set in Cairo, Egypt']"
503,Snatched-(2017)#tab=summary,['Comedy'],"['Feigco Entertainment', 'Chernin Entertainment', '20th Century Fox']",United States,['English'],"['Dysfunctional Family', 'Relationships Gone Wrong', 'Vacation', 'Tourists In Trouble', 'Screenplay Written By the Star', 'Farcical / Slapstick Comedy', 'Revenge', 'Kidnap', 'Ransom', 'Accidental Death', 'Killing in Self Defence', 'Fugitive / On the Run']"
504,Here-Comes-the-Boom#tab=summary,"['Comedy', 'Comedy']","['Columbia Pictures', 'Broken Road', 'Happy Madison', 'Hey Eddie', 'Columbia Pictures', 'Broken Road', 'Happy Madison', 'Hey Eddie']",United States,"['English', 'English']","['Inspirational Sports', 'Inspirational Teacher', 'Mixed Martial Arts', 'Tournament', 'Underdog', 'Unrequited Love', 'Bad Teachers', 'Screenplay Written By the Star', 'Directing Yourself', 'Teachers', 'White Collar Crime', 'Sports Comedy', 'Inspirational Sports', 'Inspirational Teacher', 'Mixed Martial Arts', 'Tournament', 'Underdog', 'Unrequited Love', 'Bad Teachers', 'Screenplay Written By the Star', 'Directing Yourself', 'Teachers', 'White Collar Crime', 'Sports Comedy']"
505,High-Crimes#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Twentieth Century Fox', 'Regency Enterprises', 'New Regency', 'Twentieth Century Fox', 'Regency Enterprises', 'New Regency']",United States,"['English', 'English']","['Crime Thriller', 'False Identity', 'The Past Catching up with You', 'War Crimes', 'Framed', 'Surprise Twist', 'Cover Up', 'Crime Thriller', 'False Identity', 'The Past Catching up with You', 'War Crimes', 'Framed', 'Surprise Twist', 'Cover Up']"
506,Mirror-Has-Two-Faces-The#tab=summary,['Romantic Comedy'],[],United States,[],['Romance']
507,Red-Riding-Hood#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Warner Bros.', 'Appian Way', 'Warner Bros.', 'Appian Way']",Canada,"['English', 'English']","['Dysfunctional Family', 'Relationships Gone Wrong', 'Surprise Twist', 'Curses', 'Romance', 'Werewolf', 'Infidelity', 'Gothic Horror', 'Dysfunctional Family', 'Relationships Gone Wrong', 'Surprise Twist', 'Curses', 'Romance', 'Werewolf', 'Infidelity', 'Gothic Horror']"
508,Mothman-Prophecies-The#tab=summary,['Horror'],[],United States,[],"['Based on an UNTRUE Story', 'Supernatural Horror', 'Supernatural', 'Set in West Virgina', 'Investigative Journalist', 'Death of a Spouse or Fiancée / Fiancé', 'Car Accident', 'Prophetic Dreams']"
509,Licence-to-Kill#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Secret Agent', 'Action Thriller', 'C.I.A.', 'MI6', 'Drug Enforcement Agency', 'Corrupt Cops', 'Death of a Spouse or Fiancée / Fiancé', 'Wedding Day', 'Wedding Day Disasters', 'Kidnap', 'Organized Crime', 'Revenge', 'Rogue Agent', 'Quitting in Protest', 'Religious', 'Cults', 'Smuggler', 'Narcotics', 'Secret Agent', 'Action Thriller', 'C.I.A.', 'MI6', 'Drug Enforcement Agency', 'Corrupt Cops', 'Death of a Spouse or Fiancée / Fiancé', 'Wedding Day', 'Wedding Day Disasters', 'Kidnap', 'Organized Crime', 'Revenge', 'Rogue Agent', 'Quitting in Protest', 'Religious', 'Cults', 'Smuggler', 'Narcotics']"
510,Holmes-and-Watson-(2018)#tab=summary,['Comedy'],"['Mosaic Media', 'Gary Sanchez Productions', 'Columbia Pictures', 'Mimran Schur Pictures']",United States,['English'],"['1890s', 'Woman in a Male Dominated Profession', 'Private Investigator', 'Royalty', 'Assassination', 'Farcical / Slapstick Comedy']"
511,One-for-the-Money#tab=summary,['Comedy'],"['Lionsgate', 'Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Abishag Producitons']",United States,['English'],"['Bounty Hunter', 'Fired', 'Divorcée Romance', 'Romance', 'Action Comedy', 'Crime', 'Amatuer Slueth', 'Witnessing a Crime', 'Prostitution', 'Police Detective', 'Confidential Informant']"
512,15-Minutes#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Tribeca Film', 'Tribeca Film']",Germany,"['English', 'English']","['Crime Thriller', 'Serial Killer', 'Media Circus', 'Celebrity Worship', 'Police Detective', 'No Honor Among Thieves', 'Prostitution', 'Tabloid Journalism', 'Crime Thriller', 'Serial Killer', 'Media Circus', 'Celebrity Worship', 'Police Detective', 'No Honor Among Thieves', 'Prostitution', 'Tabloid Journalism']"
513,Lord-of-War#tab=summary,"['Drama', 'Drama']","['VIP Medienfonds 3', 'Ascendant Pictures', 'Saturn Films', 'Rising Star Productions', 'Copag V', 'Endgame Entertainment', 'VIP Medienfonds 3', 'Ascendant Pictures', 'Saturn Films', 'Rising Star Productions', 'Copag V', 'Endgame Entertainment']",United States,"['English', 'English']","['Mid-Life Crisis', 'Breaking the Fourth Wall', 'Voiceover/Narration', 'Child Soldier', 'Blood Diamonds', 'Arms Dealer', 'Crime drama', '1980s', 'Addiction', 'Rehab / Former Addict', 'Narcotics', 'Interpol', 'Relationships Gone Wrong', 'Going Legit', 'One Last Job', 'Dysfunctional Family', 'Death of a Son or Daughter', 'Death of a Sibling', 'Government Corruption', 'Mid-Life Crisis', 'Breaking the Fourth Wall', 'Voiceover/Narration', 'Child Soldier', 'Blood Diamonds', 'Arms Dealer', 'Crime drama', '1980s', 'Addiction', 'Rehab / Former Addict', 'Narcotics', 'Interpol', 'Relationships Gone Wrong', 'Going Legit', 'One Last Job', 'Dysfunctional Family', 'Death of a Son or Daughter', 'Death of a Sibling', 'Government Corruption']"
514,Super-Mario-Bros#tab=summary,['Adventure'],"['Hollywood Pictures', 'Lightmotive Entertainment', 'Allied Film Makers', 'Cinergi Pictures Entertainment']",United Kingdom,['English'],"['Development Hell', 'Family Adventure', 'Famously Bad', 'Prince/Princess', 'Rescue', 'Cross-Class Romance']"
515,Hero#tab=summary,['Comedy'],[], ,[],['News']
516,Man-on-a-Ledge#tab=summary,['Thriller/Suspense'],"['Summit Entertainment', 'di Bonaventura Pictures']",United States,['English'],"['Revenge', 'Heist', 'Suicide', 'Framed', 'News', 'Action Thriller', 'Set in New York City', 'Set in New York', 'NYPD', 'Police Detective', 'Wrongfully Convicted', 'False Identity', 'Corrupt Cops']"
517,Warriors-Way-The#tab=summary,"['Western', 'Western']","['Boram Entertainment', 'Wellmade Star M', 'Sidus FNH', 'Fuse+Media and Culture', 'Unplugged Studios', ""Mike's Movies/OzWorks"", 'Boram Entertainment', 'Wellmade Star M', 'Sidus FNH', 'Fuse+Media and Culture', 'Unplugged Studios', ""Mike's Movies/OzWorks""]",New Zealand,"['English', 'English']","['Martial Arts', 'Revenge', 'Hitmen', 'One Last Job', 'Culture Clash', 'Visual Effects', 'Voiceover/Narration', 'Prologue', 'Epilogue', 'Intertitle', 'Visual Effects', 'Non-Chronological', 'Gangs', 'Wire Fu', 'Martial Arts', 'Revenge', 'Hitmen', 'One Last Job', 'Culture Clash', 'Visual Effects', 'Voiceover/Narration', 'Prologue', 'Epilogue', 'Intertitle', 'Visual Effects', 'Non-Chronological', 'Gangs', 'Wire Fu']"
518,McHales-Navy#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Military Life', 'Military Life']"
519,Micmacs#tab=summary,"['Comedy', 'Comedy']",[],France,"['French', 'French']",[]
520,Bronzes-3-Amis-Pour-La-Vie-Les#tab=summary,"['Comedy', 'Comedy']",[],France,"['French', 'French']",[]
521,Pourquoi-jai-pas-mange-mon-pere#tab=summary,"['Adventure', 'Adventure']",[],France,[],[]
522,8-Mile#tab=summary,['Drama'],[],United States,['English'],"['Musicians', 'Hood Film', 'Life Drama']"
523,Rocketman-(UK)-(2019)#tab=summary,['Drama'],"['MARV Films', 'Paramount Pictures', 'New Republic Pictures', 'Rocket Pictures']",United Kingdom,['English'],"['Biography', 'Musicians', 'LGBTQ+', 'Addiction', 'Depression', '1960s', '1970s', 'Biographical Drama']"
524,Knights-Tale-A#tab=summary,['Adventure'],['Columbia Pictures'],United States,['English'],[]
525,Medallion-The#tab=summary,['Action'],[],Hong Kong,[],['Action Comedy']
526,Big-Year-The#tab=summary,"['Comedy', 'Comedy']","['Fox 2000 Pictures', 'Red Hour Productions', 'Deuce Three Productions', 'Sunswept Entertainment', 'Dune Entertainment', 'Ingenious Media', 'Fox 2000 Pictures', 'Red Hour Productions', 'Deuce Three Productions', 'Sunswept Entertainment', 'Dune Entertainment', 'Ingenious Media']",United States,"['English', 'English']","['Delayed Adulthood', 'Mid-Life Crisis', 'Road Trip', 'Ensemble', 'Voiceover/Narration', 'Intellectual Pursuits', 'Retirement', 'Epilogue', 'Dysfunctional Family', 'Romance', 'Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Professional Rivalry', 'Delayed Adulthood', 'Mid-Life Crisis', 'Road Trip', 'Ensemble', 'Voiceover/Narration', 'Intellectual Pursuits', 'Retirement', 'Epilogue', 'Dysfunctional Family', 'Romance', 'Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Professional Rivalry']"
527,Kings-Daughter-The-(2022)#tab=summary,"['Adventure', 'Adventure']",[],United States,"['English', 'English']","['Royalty', 'Mermaids', 'Dysfunctional Family', 'Romance', 'Supernatural', 'Royalty', 'Mermaids', 'Dysfunctional Family', 'Romance', 'Supernatural']"
528,Sixth-Sense-The#tab=summary,['Thriller/Suspense'],"['Hollywood Pictures', 'Spyglass Entertainment']",United States,['English'],"['Supernatural', 'Surprise Twist', 'Psychological Thriller']"
529,Wedding-Crashers#tab=summary,['Comedy'],['Tapestry Films'],United States,['English'],"['Romance', 'Wedding Crashers', 'Delayed Adulthood', 'Buddy Comedy']"
530,Karate-Kid-The-(2009)#tab=summary,['Action'],"['Columbia Pictures', 'Overbrook Entertainment', 'Jerry Weintraub', 'China Film Group']",United States,['English'],"['Martial Arts', 'New Guy/Girl in School', 'Culture Clash', 'Bullies', 'Romance', 'Tween', 'Sports Action']"
531,John-Wick-Chapter-3-Parabellum-(2019)#tab=summary,['Action'],"['Thunder Road Film', 'Lionsgate', '87Eleven Inc.']",United States,['English'],"['Hitmen', ""Bounty/Price on one's Head"", 'Secret Societies', 'Fugitive / On the Run', 'IMAX: DMR']"
532,Fifty-Shades-of-Grey#tab=summary,['Drama'],"['Focus Features', 'Michael De Luca Productions', 'Trigger Street Productions']",United States,['English'],"['Relationships Gone Wrong', 'Sexual Fetishism', 'Cross-Class Romance', 'Loss Of Virginity', 'IMAX: DMR', 'Erotic Drama']"
533,Knives-Out-(2019)#tab=summary,['Drama'],"['Lionsgate', 'MRC', 'T-Street']",United States,['English'],"['Murder Mystery', 'Dysfunctional Family', 'Adult Child Dealing with the Death of a Parent', 'Police Detective', 'Writing and Writers', 'Inheritance', 'Ensemble', 'Mystery Drama']"
534,Proposal-The#tab=summary,['Romantic Comedy'],"['Touchstone Pictures', 'Mandeville Films']",United States,['English'],"['Romance', 'Directing Yourself']"
535,American-Hustle#tab=summary,['Black Comedy'],"['Atlas Entertainment', 'Columbia Pictures', 'Annapurna Pictures']",United States,"['Arabic', 'English']","['FBI', 'Confidence Men', 'Undercover', 'Mafia', '2014 Oscars Best Picture Nominee', 'Golden Globe Winner Best Picture—Musical or Comedy', 'Black Comedy']"
536,Cheaper-by-the-Dozen-(2003)#tab=summary,['Comedy'],['Robert Simonds Company'],United States,['English'],[]
537,Lucy#tab=summary,['Action'],"['EuropaCorp', 'TF1 Film Productions', 'Canal Plus', 'Cine Plus', 'TF1 International']",France,"['English', 'Korean', 'Mandarin']","['Super Soldier Serum', 'Organized Crime', 'Gangs', 'Narcotics', 'Smuggler', 'Revenge', 'Prologue', 'Voiceover/Narration', 'Non-Chronological', 'Intertitle', 'Psychics', 'Time Travel', '3-D', '3-D - Post-production Conversion', 'IMAX: DMR']"
538,Lone-Survivor#tab=summary,['Action'],"['Emmett/Furla Films', 'Herrick Entertainment', 'Envision Entertainment', 'Entertainment/Single Berry', 'Closest to the Hole', 'Leverage']",United States,['English'],"['Special Ops', 'Afghanistan War', 'War', 'Terrorism', 'Warlord', 'Slow Motion Scene', 'Intertitle', 'Voiceover/Narration', 'Non-Chronological', 'Epilogue', 'Scene Filmed in Night Vision', 'Digital Cinematography']"
539,Back-to-the-Future-Part-II#tab=summary,['Adventure'],['Amblin Entertainment'],United States,['English'],"['Time Travel', 'Same Actor, Multiple Roles', ""Yesterday's Tomorrow"", '2010s']"
540,Double-Jeopardy#tab=summary,['Action'],[],Canada,['English'],[]
541,Spy-Kids-3-D-Game-Over#tab=summary,['Adventure'],['Troublemaker Studios'],United States,['English'],"['Kid Spies', 'Rescue', 'Gratuitous Cameos', 'Same Actor, Multiple Roles', '3-D', 'Virtual Reality', 'Video Game', 'Artificial Intelligence', '3-D - Shot in 3-D']"
542,Time-to-Kill-A-(1996)#tab=summary,['Drama'],"['TTK Productions', 'Regency Enterprises']",United States,['English'],"['Lawyers', 'Sex Crimes', 'African Americans', 'Revenge', 'Courtroom Drama', 'Bigotry']"
543,League-of-Their-Own-A#tab=summary,['Comedy'],[],United States,['English'],"['Baseball', 'World War II', 'Former Professional Athlete']"
544,Conjuring-2-The-Enfield-Poltergeist-The#tab=summary,['Horror'],"['New Line Cinema', 'The Safran Company', 'Atomic Monster', 'RatPac Entertainment', 'Dune Vision']",United States,['English'],"['Haunting', 'Based on an UNTRUE Story', 'Haunted House', 'Set in London', 'Supernatural Horror']"
545,Social-Network-The-(2010)#tab=summary,['Drama'],"['Columbia Pictures', 'Relativity Media']",United States,['English'],"['Same Actor, Multiple Roles', 'Twins', 'Internet', 'Boss From Hell', '2011 Oscars Best Picture Nominee', 'Golden Globe Winner Best Picture—Drama', 'Biographical Drama']"
546,Julie-and-Julia#tab=summary,['Comedy'],"['Columbia Pictures', 'Easy There Tiger', 'Amy Robinson', 'Laurence Mark']",United States,['English'],[]
547,Hes-Just-Not-That-Into-You#tab=summary,['Romantic Comedy'],"['New Line Cinema', 'Flower Film']",United States,['English'],['Romance']
548,John-Wick-Chapter-Two#tab=summary,['Action'],"['Thunder Road Film', 'Summit Entertainment', '87Eleven Inc.']",United States,['English'],"['Hitmen', 'Set in Rome, Italy', 'Organized Crime', 'Gang Warfare', 'Out of Retirement']"
549,Ride-Along-2#tab=summary,['Comedy'],"['Universal Pictures', 'Cube Vision', 'Will Packer Productions']",United States,['English'],"['Undercover', 'Set in Miami', 'Set in Atlanta, GA', 'Narcotics', 'Organized Crime']"
550,Scary-Movie-4-(2006)#tab=summary,['Comedy'],[],United States,['English'],"['Spoof', 'Alien Invasion', 'Gratuitous Cameos', 'Horror Comedy']"
551,Get-Hard#tab=summary,['Comedy'],"['Gary Sanchez Productions', 'Warner Bros.', 'RatPac Entertainment', 'Dune Entertainment']",United States,['English'],"['White Collar Crime', 'Buddy Comedy', 'Prison', 'Bigotry', 'Falsely Accused', 'Intertitle']"
552,Scream-3#tab=summary,['Horror'],"['Dimension Films', 'Konrad Pictures', 'Craven', 'Maddalena']",United States,['English'],"['Dysfunctional Family', 'Sex Crimes', 'Gratuitous Cameos', 'Movie Business', 'Surprise Twist', 'Slasher Horror', 'Spoof', 'Prologue']"
553,Back-to-the-Future-Part-III#tab=summary,['Adventure'],"['Amblin Entertainment', 'Universal Pictures']",United States,['English'],"['Time Travel', 'Same Actor, Multiple Roles']"
554,Accountant-The#tab=summary,['Thriller/Suspense'],"['Warner Bros.', 'Electric City Entertainment', 'Zero Gravity Management', 'RatPac Entertainment', 'Dune Entertainment']",United States,['English'],"['Accountants', 'Organized Crime', 'White Collar Crime', 'Child Prodigy', 'Mental Illness']"
555,Dumb-and-Dumber-To#tab=summary,['Comedy'],"['Conundrum Entertainment', 'Charles B. Wessler Entertainment']",United States,['English'],"['Buddy Comedy', 'Delayed Sequel', 'Medical and Hospitals', 'Dysfunctional Family', 'Road Trip']"
556,Other-Woman-The-(2014)#tab=summary,['Comedy'],['LBI Entertainment'],United States,['English'],"['Infidelity', 'Relationships Gone Wrong', 'Revenge', 'The Other Woman', 'White Collar Crime', 'Romance', 'Non-Chronological', 'Epilogue', 'Intertitle']"
557,Dracula-(1992)#tab=summary,['Horror'],"['Columbia Pictures', 'American Zoetrope', 'Osiris Films']",United States,['English'],"['Monster', 'Vampire', 'Gothic Horror']"
558,Eight-Below#tab=summary,['Adventure'],"['Walt Disney Pictures', 'Spyglass Entertainment', 'Mandeville Films']",United States,['English'],"['Animal Lead', 'Marooned', 'Rescue']"
559,Talented-Mr-Ripley-The#tab=summary,['Thriller/Suspense'],"['Mirage Enterprises', 'Timnick Film']",United States,['English'],"['Film Noir', 'Psychological Thriller', 'Erotic Thriller']"
560,Intern-The#tab=summary,['Comedy'],['Waverly Films'],United States,['English'],"['Autumn Years', 'Retirement', 'Out of Retirement', 'Entrepreneur', 'Internet', 'Fashion', 'Comedy Drama']"
561,Last-of-the-Mohicans-The#tab=summary,['Drama'],[],United States,[],"['War', 'Revenge', 'Romance', 'Cross-Class Romance', '1700s', 'Historical Drama']"
562,Ray-(2004)#tab=summary,['Drama'],"['Universal Pictures', 'Bristol Bay Productions']",United States,['English'],"['Biography', 'Performing Arts', 'Musicians', 'African Americans', 'Biographical Drama']"
563,Sin-City#tab=summary,['Thriller/Suspense'],['Troublemaker Studios'],United States,['English'],"['Dark Horse Comics', 'Segments', 'Visual Effects', 'Film Noir', 'Voiceover/Narration', 'Cannibalism', 'Tortured for Information', 'Intentionally Anachronistic', 'Crime Thriller']"
564,Bridge-of-Spies#tab=summary,['Thriller/Suspense'],"['DreamWorks Pictures', 'Fox 2000 Pictures', 'Reliance Entertainment', 'Participant Media', 'Afterworks Limited', 'Studio Babelsberg', 'Amblin Entertainment', 'Marc Platt Productions']",United States,"['English', 'German', 'Russian']","['2016 Oscars Best Picture Nominee', 'Cold War', 'Set in Berlin', 'Set in East / West Berlin', 'Secret Agent', '1960s', 'C.I.A.', 'Political Thriller']"
565,Vantage-Point#tab=summary,['Thriller/Suspense'],"['Columbia Pictures', 'Relativity Media', 'Original Film']",United States,['English'],"['Hitmen', 'Political', 'Political Thriller', 'Non-Chronological', 'Terrorism', 'Kidnap']"
566,I-Love-You-Man#tab=summary,['Comedy'],"['DreamWorks Pictures', 'De Line Pictures', 'Bernard Gayle Productions', 'Montecito Picture Company']",United States,['English'],"['Buddy Comedy', 'Romance', 'Wedding Day', 'Real Estate Agent', 'LGBTQ+']"
567,Shallow-Hal#tab=summary,['Romantic Comedy'],['Twentieth Century Fox'],United States,['English'],"['Fat Suit', 'Romance']"
568,JFK-(1991)#tab=summary,['Drama'],"['Camelot Pictures', 'Ixtlan Productions', 'A. Kitman Ho', 'Regency Enterprises']",United States,['English'],"['Mafia', 'Courtroom Drama']"
569,Big-Mommas-House-2#tab=summary,['Comedy'],"['Regency Enterprises', '20th Century Fox', 'Deep River Films', 'Firm Films', 'Runteldat Entertainment', 'New Regency']",United States,['English'],"['Cross-Dressing', 'Undercover', 'Fat Suit', 'African Americans', 'FBI', 'Action Comedy', 'Delayed Sequel']"
570,Angel-Has-Fallen-(2019)#tab=summary,['Thriller/Suspense'],"['Lionsgate', 'Millennium Media', 'Millennium Films', 'G-Base']",United States,['English'],"['Secret Service Agent', 'Political', 'Political Assassination', 'Framed', 'Fugitive / On the Run', 'Sequel With Lead Character Recast', 'Action Thriller']"
571,House-with-a-Clock-in-its-Walls-The#tab=summary,['Comedy'],"['Amblin Entertainment', 'Mythology Entertainment']",United States,['English'],"['New Guy/Girl in School', 'Secret Magic', '1950s', 'Good vs. Evil', 'Orphan', 'Death of a Sibling', 'Young Child Dealing with the Death of a Parent', 'Voiceover/Narration', 'Intertitle', 'Social Outcast', 'Bullies', 'Directing Yourself', 'Dream Sequence', 'Non-Chronological', '3-D', '3-D - Post-production Conversion', 'IMAX: DMR', 'Supernatural', 'Family Comedy', 'Halloween']"
572,Hacksaw-Ridge#tab=summary,['Drama'],"['Cross Creek Pictures', 'Pandemonium', 'Permut Presentations', 'Demarest Films', 'Summit Entertainment', 'Argent Pictures', 'Vendian Entertainment']",United States,['English'],"['World War II', 'Anti-war', 'Conscientious Objector', 'Pacifism', '1940s', '2017 Oscars Best Picture Nominee', 'Faith-Based Film', 'War Drama']"
573,Mexican-The#tab=summary,['Action'],['Lawrence Bender'],United States,['English'],"['Action Adventure', 'Smuggler', 'Organized Crime', 'Kidnap', 'Double-Crossed', 'Hitmen']"
574,Final-Destination-The#tab=summary,['Horror'],"['New Line Cinema', 'Practical Pictures', 'Parallel Zide']",United States,['English'],"['Slasher Horror', '3-D', '3-D - Shot in 3-D']"
575,Conjuring-The-Devil-Made-Me-Do-It-The#tab=summary,['Horror'],"['New Line Cinema', 'Atomic Monster', 'The Safran Company']",United States,"['English', 'Portuguese']","['Supernatural Horror', 'Supernatural', 'Based on an UNTRUE Story', 'Demons', 'Paranormal Investigation']"
576,17-Again#tab=summary,['Comedy'],"['New Line Cinema', 'Offspring Entertainment']",United States,['English'],"['Supernatural', 'Body Swap', 'Farcical / Slapstick Comedy', 'Same Role, Multiple Actors', 'Romance', 'Unexpected Pregnancy', 'Teenage Mom', 'High School Sports', 'Mid-Life Crisis', 'Relationships Gone Wrong']"
577,Unknown-(2011)#tab=summary,['Thriller/Suspense'],"['Warner Bros.', 'Dark Castle Entertainment']",Germany,['English'],"['Faulty Memory', 'Mistaken Identity', 'Surprise Twist', 'Terrorism', 'Crime Thriller', 'Shadowy Organization', 'Assassination']"
578,Get-Him-to-the-Greek#tab=summary,"['Comedy', 'Comedy']","['Universal Pictures', 'Relativity Media', 'Spyglass Entertainment', 'Judd Apatow', 'Universal Pictures', 'Relativity Media', 'Spyglass Entertainment', 'Judd Apatow']",United States,"['English', 'English']","['Judd Apatow Buddy Comedy', ""Rock 'n' Roll"", 'Road Trip', 'Music Industry', 'Gratuitous Cameos', 'Dysfunctional Family', 'Comeback', 'Buddy Comedy', 'Judd Apatow Buddy Comedy', ""Rock 'n' Roll"", 'Road Trip', 'Music Industry', 'Gratuitous Cameos', 'Dysfunctional Family', 'Comeback', 'Buddy Comedy']"
579,Gothika#tab=summary,['Horror'],"['Gothica Productions, Inc.']",United States,['English'],"['Surprise Twist', 'Sex Crimes', 'Faulty Memory', 'Therapist', 'Mental Illness', 'Psychological Horror']"
580,Behind-Enemy-Lines-(2001)#tab=summary,['Action'],['Davis Entertainment'],United States,"['Bosnian', 'English']","['Action Thriller', 'Behind Enemy Lines', 'Genocide', 'Crimes Against Humanity', 'War Crimes', 'Fugitive / On the Run']"
581,Lincoln-Lawyer-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Lionsgate', 'Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Stone Village', 'Lionsgate', 'Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Stone Village']",United States,"['English', 'English']","['Sex Crimes', 'Private Investigator', 'Non-Chronological', 'Gangs', 'Prostitution', 'Surprise Twist', 'Wrongfully Convicted', 'Lawyers', 'Courtroom Drama', 'Sex Crimes', 'Private Investigator', 'Non-Chronological', 'Gangs', 'Prostitution', 'Surprise Twist', 'Wrongfully Convicted', 'Lawyers', 'Courtroom Drama']"
582,Shall-We-Dance-(2004)#tab=summary,['Romantic Comedy'],['Simon Fields Productions'],United States,['English'],"['Dancing', 'Romance']"
583,Invincible-(2006)#tab=summary,['Drama'],['Walt Disney Pictures'],United States,['English'],"['Football', 'Inspired by a True Story', 'Inspirational Sports', 'Sports Drama']"
584,Escape-From-Planet-Earth#tab=summary,['Adventure'],"['Weinstein Company', 'CRF Productions', 'Rainmaker Entertainment']",United States,['English'],"['Friendly Alien on Earth', 'Rescue', 'Sibling Rivalry', 'Escape', 'Conspiracy Theory', '3-D', '3-D - Shot in 3-D']"
